Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
c241de11-64f1-deac-2cfe-be72e8b7c510,1984-10-16,,999-94-8544,S99925130,X34129499X,Mrs.,Ermelinda113,Albert312,Brekke496,,Davis923,D,asian,nonhispanic,F,Boston  Massachusetts  US,200 Shanahan Burg Suite 97,Medford,Massachusetts,Middlesex County,25017,02145,42.458087526371735,-71.13268391453364,538804.57,860021.36,38385
d511f980-e6d5-ae6a-a10e-ff393dd9e408,2004-02-29,,999-39-7030,S99971456,X75842582X,Ms.,Florida645,Edythe31,Hansen121,,,,white,nonhispanic,F,Shutesbury  Massachusetts  US,879 Torp Orchard Apt 90,Colrain,Massachusetts,Franklin County,,00000,42.656776284517214,-72.70269118760218,38348.97,38867.98,47520
49aa7713-efa4-e42c-7c44-f1297015b806,2021-01-09,,999-76-7823,,,,Bernardo699,,Tórrez28,,,,white,hispanic,M,Ponce  Puerto Rico  PR,926 Herman Track,West Springfield,Massachusetts,Hampden County,25013,01089,42.165954212324145,-72.60797890836123,10610.10,0.00,37629
4f8544b7-401d-f3a5-9c72-cc8bf096c4a1,1991-03-18,,999-91-9188,S99953174,X81316406X,Mrs.,Shannan727,,Bayer639,,Veum823,M,white,nonhispanic,F,Boston  Massachusetts  US,1065 Howell Extension,Woburn,Massachusetts,Middlesex County,25017,01890,42.489090559743566,-71.13693902307716,297066.73,758224.47,102857
143c178b-f917-837a-913a-5c78b1b90e2a,2008-06-15,,999-66-3614,S99936374,,,Eugenio846,Adam631,Mohr916,,,,white,nonhispanic,M,Reading  Massachusetts  US,400 Frami Street,Northampton,Massachusetts,Hampshire County,25015,01063,42.29316995087306,-72.63089826657267,8564.40,526777.72,3157
9cd23e0d-055d-824f-aab7-d44553d507ee,1971-08-04,,999-63-5638,S99998402,X39874208X,Mr.,Wally311,Nick779,Bashirian201,,,S,white,nonhispanic,M,Groton  Massachusetts  US,1096 Fay Divide,Grafton,Massachusetts,Worcester County,,00000,42.16998301989919,-71.66807499181132,133914.56,23516.21,46149
84d88036-9bbf-ebef-9d73-fa3f4d396067,1970-02-05,,999-36-8673,S99989239,X82840012X,Mrs.,Melani888,,Gutmann970,,Gibson10,M,white,nonhispanic,F,Bliss Corner  Massachusetts  US,202 Collier Extension,Dedham,Massachusetts,Norfolk County,25021,02026,42.260745934952126,-71.22901818001256,55310.84,1107466.03,83226
38d04ce2-4c05-1656-8d19-287f1683f74f,2016-04-29,,999-65-9809,,,,Erinn548,Hellen346,Mills423,,,,white,nonhispanic,F,Barnstable  Massachusetts  US,663 Maggio Frontage road Suite 52,North Attleborough,Massachusetts,Bristol County,,00000,41.95460838665113,-71.36600985805502,27114.34,2451.78,80462
8dac248a-edda-0fef-6ae2-eea4248cdf47,1989-10-14,,999-70-2979,S99969561,X60820052X,Mrs.,Sandy901,Tommie457,Schaefer657,,Grady603,M,white,nonhispanic,F,Medford  Massachusetts  US,914 Schimmel Frontage road,Dracut,Massachusetts,Middlesex County,,00000,42.64071407516613,-71.30518770496873,201761.10,629751.75,149252
3e875f68-fe8b-6e7e-68db-bdaa3707d8e7,2000-01-14,,999-62-6644,S99937228,X14877643X,Ms.,Candace369,Paris331,Reinger292,,,,black,nonhispanic,F,Watertown  Massachusetts  US,624 Towne Highlands Suite 43,Billerica,Massachusetts,Middlesex County,,00000,42.54092898955575,-71.25765742342435,5400.00,209364.58,20990
660792c1-bffb-0310-0eda-347b39a7a222,1972-10-04,,999-65-2317,S99952158,X9252X,Mrs.,Francene766,Candice681,Langosh790,,Cartwright189,M,white,nonhispanic,F,Danvers  Massachusetts  US,409 Huels Park Apt 61,Norwood,Massachusetts,Norfolk County,25021,02090,42.145287420958525,-71.17961691480748,288890.15,1035345.17,127054
c722bb0e-bcd9-9cd1-d733-891a0ac8b1cc,1981-02-27,,999-85-8294,S99972522,X40031266X,Mrs.,Marquita692,Nisha529,Buckridge80,,Dickinson688,M,white,nonhispanic,F,Newton  Massachusetts  US,357 Halvorson Parade Suite 70,Charlton,Massachusetts,Worcester County,,00000,42.09265272715179,-72.01614511170604,415603.26,596364.55,59660
790dc1ca-e0fc-9abe-fde2-3662eb7c5a31,1953-01-09,,999-28-7823,S99987469,X13233086X,Mrs.,Geraldine667,,McClure239,PhD,Wyman904,M,white,nonhispanic,F,Munich  Bavaria  DE,124 Gislason Gardens,North Falmouth,Massachusetts,Barnstable County,25001,02556,41.648784250980505,-70.63653865501568,921686.11,224171.48,62731
8ab7a263-5825-ed8b-0509-9600e9eb12d5,2004-09-08,,999-39-8130,S99912095,X19758798X,Ms.,Twana617,Rory188,Spencer878,,,,white,nonhispanic,F,Brookline  Massachusetts  US,763 Treutel Green Apt 81,Quincy,Massachusetts,Norfolk County,25021,02186,42.26450732388677,-71.10375135828285,49549.78,27259.71,40007
ea401c46-b288-24ef-43cd-3b2aa346daf1,1965-08-27,,999-74-5818,S99997891,X37888223X,Mrs.,Yoko498,Glady857,Okuneva707,,Shanahan202,M,white,nonhispanic,F,Boston  Massachusetts  US,899 Herzog Terrace,Hanson,Massachusetts,Plymouth County,25023,02341,42.014094243354734,-70.82617846665686,990805.81,238846.01,109823
dbfbaa81-7aba-68d9-63fa-7900af0d4483,2022-08-29,,999-49-2566,,,,Joseph689,Deon400,Crona259,,,,white,nonhispanic,M,Fall River  Massachusetts  US,1031 Skiles Knoll,Lowell,Massachusetts,Middlesex County,25017,01850,42.66505906551745,-71.36709356281547,300.00,6662.14,27420
a8a35343-5fbb-64f7-a399-2fdb0cca8bc9,1949-06-26,,999-91-2990,S99963039,X41989339X,Mrs.,Catina822,Gayle448,Reynolds644,,Stoltenberg489,M,hawaiian,nonhispanic,F,Boston  Massachusetts  US,627 Vandervort Extension Apt 36,Rochester,Massachusetts,Plymouth County,,00000,41.72766347350068,-70.7949893443103,212882.29,205994.83,135361
a69f2120-70e2-1c07-98fc-1df90ca7ea38,1989-10-04,,999-23-2266,S99971881,X84529051X,Mrs.,Devona405,Jerrica452,Larkin917,,Rolfson709,D,asian,hispanic,F,Revere  Massachusetts  US,368 Windler Grove,Rowley,Massachusetts,Essex County,25009,01969,42.72485687620874,-70.92718395145403,124539.87,177592.58,92201
eee4a385-5b3d-81b8-7234-5a6ccea8bfbc,1985-12-13,,999-95-2149,S99970895,X25924091X,Mr.,Danial835,Ramon749,Olson653,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,667 Rice Estate Apt 35,Athol,Massachusetts,Worcester County,25027,01331,42.59175706549064,-72.20917628237095,142808.24,11534.79,82788
c6718a3c-0a31-3c8f-986b-02683794192e,2009-01-13,,999-57-7465,,,,Jeraldine574,,Cremin516,,,,white,nonhispanic,F,Middleborough  Massachusetts  US,844 Barrows Mews,Marlborough,Massachusetts,Middlesex County,25017,01752,42.334301967323654,-71.58900903095584,6192.25,563560.03,123790
28cd0c93-1b6c-e3a5-7fb0-939f0f21c3e1,1972-01-17,,999-76-5228,S99954542,X40984165X,Mr.,Erick204,,Rempel203,,,M,asian,nonhispanic,M,Cambridge  Massachusetts  US,615 Wehner Bypass,Mansfield Center,Massachusetts,Bristol County,,00000,41.97563718444177,-71.23889920028407,172915.41,168890.33,100533
f64c7710-e8e2-efbb-bc88-2b5efe24b414,1964-08-23,,999-16-4782,S99998029,X88517889X,Mrs.,Rachele486,Nadene309,Blanda868,,Bogan287,D,white,nonhispanic,F,Worcester  Massachusetts  US,264 Bins Byway Suite 77,North Lakeville,Massachusetts,Plymouth County,,00000,41.86776259821731,-70.95394663471767,371192.59,768621.92,31498
6a87ca22-3836-25e0-a853-7295d8cbc83c,2001-01-05,,999-11-2733,S99937557,X17912401X,Mr.,Columbus656,Rey54,Wisoky380,,,,white,nonhispanic,M,North Attleborough  Massachusetts  US,485 Cole Route,Boston,Massachusetts,Suffolk County,25025,02215,42.350812369837165,-71.16332974558074,63060.35,556945.11,34499
da2f1a1f-06d6-b135-17b3-ee6b4931d954,1978-06-12,,999-98-8287,S99923602,X22387010X,Mrs.,Beckie79,,Dietrich576,,Greenfelder433,M,white,nonhispanic,F,Lowell  Massachusetts  US,491 Prohaska Port Suite 42,Milford,Massachusetts,Worcester County,25027,01757,42.147688715520914,-71.48443090711002,246572.64,132112.29,60495
3c7c0e97-5e14-65bd-38d8-e6d46b961e74,1963-06-22,,999-80-7605,S99960385,X39817958X,Mrs.,Abigail677,,Lesch175,,Fisher429,M,white,nonhispanic,F,Moscow  Moscow  RU,153 Howell Rest,Lawrence,Massachusetts,Essex County,25009,01843,42.66020064261074,-71.16545233000348,663184.89,36764.89,45504
321afd7e-78a0-a4bf-187b-ca357f874ae2,1984-01-30,,999-52-9225,S99987220,X4391014X,Mr.,Benito209,Diego848,Carmona375,,,M,asian,hispanic,M,Puebla  Puebla  MX,766 Weber Plaza Suite 14,Boston,Massachusetts,Suffolk County,25025,02127,42.36684309445843,-70.98337543809761,92367.14,12234.74,931160
eb5feab5-2d43-47f1-e358-42e317b9d89c,1976-10-23,,999-56-4681,S99997787,X6659803X,Mrs.,Shizuko29,Toi270,Vandervort697,,Hand679,M,white,nonhispanic,F,Tisbury  Massachusetts  US,280 Wunsch Fort,Lexington,Massachusetts,Middlesex County,25017,02421,42.47505933688113,-71.26567012256173,471790.54,286817.06,110910
929f1fe6-94eb-9f0c-7958-c2e29e3148cf,1999-02-04,,999-72-2384,S99937510,X79724783X,Mr.,Cyrus914,Howard613,Klein929,,,,white,nonhispanic,M,Marlborough  Massachusetts  US,883 Smitham Dale,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.270209980617665,-71.50013492296432,16841.07,149852.35,434837
30aa40fe-fe3c-7583-f3d8-d6921ef4b267,2008-06-02,,999-57-9737,S99929983,,,Shawanna357,,Bartoletti50,,,,white,nonhispanic,F,Boston  Massachusetts  US,448 Lynch Annex Unit 72,Dudley,Massachusetts,Worcester County,,00000,42.03484634558553,-71.92055015245239,7675.08,534587.71,24369
cc2b77bb-0764-ef96-b467-3ab75c567faf,2004-11-01,,999-98-8888,S99916545,,Ms.,Ka422,Cherlyn665,Kohler843,,,,white,nonhispanic,F,Milton  Massachusetts  US,909 O'Kon Trail,Goshen,Massachusetts,Hampshire County,,00000,42.47696488182117,-72.8300729931349,63505.21,5469.33,41292
d5e4190a-94f8-4073-6d8b-268d478eb324,2002-08-26,,999-91-6116,S99910744,X321697X,Ms.,Lidia103,Josphine206,Jakubowski832,,,,white,nonhispanic,F,Amherst  Massachusetts  US,917 Eichmann Vista,Haverhill,Massachusetts,Essex County,25009,01832,42.7457176554299,-71.08639689386249,61047.54,0.00,72058
9efafa6d-2b28-1bdd-1e67-957aa3355ae8,1997-10-09,,999-39-4736,S99997964,X89797487X,Ms.,Sonia106,Débora815,Pedraza69,,,,white,hispanic,F,Bogota  Bogota  CO,876 Runolfsson Way Apt 38,Boston,Massachusetts,Suffolk County,25025,02122,42.38060368568365,-71.02362636694566,180630.57,513305.60,616816
82f65827-4e2f-7eee-9be1-6c7b27eddd31,1949-12-12,,999-95-1191,S99965567,X22637600X,Mr.,Hank686,Olin642,Reilly981,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,308 Lesch Approach Apt 94,Newton,Massachusetts,Middlesex County,25017,02462,42.35148761741623,-71.16222948342599,201213.58,95840.10,151526
01fcc614-ecf3-083d-ac75-2b10f3cb232a,1943-01-02,,999-21-4685,S99942411,X61480416X,Mr.,Marquis364,,Cormier289,,,S,white,nonhispanic,M,Uxbridge  Massachusetts  US,490 Schowalter Stravenue,Worcester,Massachusetts,Worcester County,25027,01545,42.37373446178869,-71.76180260303562,116086.44,1525677.59,87567
